Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
4428	-57.38164	-96.80587	39.42422	0.00527623	0.00609803	0.00237393	0.0150337	0.00872511	0.0110423	0.000441762	0.0130726	0.00373523	0.0387068	0.00530178	0.00566079	0.00163433	0.0273269	0.0040962	0.0540629	0.00581348	0.000101641	0.00454716	0.000894115	0.00136151	0.0022249	0.010814	0.0216216	0.0141201	0.0154775	0.0107094	0.0213674	0.00599303	0.00304862	0.0160703	0.0417002	0.00406535	0.0154473	0.00515417	0.0680754	0.123849	0.803257	0.0048184	0.9102343	0.113626	0.368099	0.631901	0.886374	0.353679	0.602359	0.853727	1.17133	1.66014	2.82742	0.7515323	0.0130885	0.0151271	0.00588888	0.0372933	0.0216439	0.027392	0.00109586	0.0324285	0.00926579	0.0960181	0.0131519	0.0140424	0.00405419	0.0677884	0.0101612	0.134111	0.0144212	0.000252137	0.0112799	0.00221799	0.00337742	0.00551919	0.0268259	0.0536356	0.035027	0.0383942	0.0265662	0.053005	0.0148666	0.00756256	0.0398649	0.103443	0.0100847	0.0383193	0.0127857	0.4031203	11.10463	0.367336	0.465251	0.534748	0.632664
4464	-54.69037	-95.7659	41.07554	0.0453489	0.042772	0.00733084	0.0182514	0.0131372	0.0113577	0.00139566	0.0289104	0.00396446	0.025833	0.00410063	0.0062184	0.0127925	0.0547759	0.0306871	0.0180515	0.0161262	0.00247473	0.0266662	0.0596273	0.0343284	0.00155521	0.0193129	0.0451023	0.01076	0.0229896	0.0188273	0.0341442	0.0137345	0.0335842	0.0255288	0.00612593	0.0130237	0.0281425	0.0162853	0.0256166	0.0174682	0.791904	0.165011	0.8005553	0.0984958	0.357995	0.642005	0.901504	0.705626	0.843625	0.948331	1.05448	1.18536	1.41718	0.2521126	0.060203	0.056782	0.00973207	0.0242296	0.0174403	0.0150779	0.00185281	0.03838	0.00526302	0.0342946	0.0054438	0.00825525	0.0169828	0.0727178	0.0407386	0.0239642	0.0214083	0.00328533	0.0354008	0.0791583	0.0455727	0.00206462	0.0256389	0.0598756	0.0142845	0.0305198	0.0249942	0.0453282	0.0182333	0.0445847	0.0338907	0.00813248	0.0172896	0.0373606	0.0216195	0.7532667	7.222804	0.336955	0.456714	0.543285	0.663046
4500	-46.70226	-92.16492	45.46266	0.0113046	0.0240849	0.0103781	0.0293375	0.0343414	0.0149665	0.00226211	0.00329692	0.000767021	0.00581175	0.00490334	0.00131768	0.00970309	0.0309275	0.0146981	0.0131663	0.00252027	0.0095432	0.0546521	0.0385206	0.00269121	0.00308935	0.0275596	0.0682857	0.000674496	0.0157138	0.0136952	0.0540611	0.00365114	0.0120154	0.0129109	0.0178814	0.00343457	0.0426623	0.0122219	0.196524	0.464128	0.252864	0.0864848	0.2140085	0.00522363	0.207372	0.792628	0.994776	0.499983	0.713148	0.899901	1.11123	1.40223	2.00007	0.5012182	0.0186221	0.0396752	0.017096	0.0483279	0.0565709	0.0246544	0.00372639	0.00543104	0.00126352	0.00957375	0.00807731	0.00217063	0.015984	0.0509472	0.0242123	0.021689	0.00415167	0.0157206	0.0900288	0.0634553	0.00443325	0.00508911	0.0453991	0.112488	0.0011111	0.0258854	0.0225602	0.0890553	0.00601456	0.0197931	0.0212682	0.0294562	0.0056578	0.0702779	0.0201333	0.6070511	0.2564352	0.00988194	0.231539	0.768461	0.990118
4536	-59.57129	-101.6741	42.10285	0.00429168	0.00804422	0.00845128	0.00363601	0.00882991	0.00223953	3.70162e-05	0.00123304	0.00431186	0.0117555	0.00225215	0.000160313	0.00655335	0.0074056	0.00306607	0.00738566	0.00057321	0.000228375	0.000275546	0.000402802	0.00145286	0.00970144	0.000567677	0.0160661	5.16139e-05	0.0112061	0.00109646	0.0289607	0.00442389	0.00712098	0.00390783	0.014935	0.00929288	0.00762933	0.00207093	0.275584	0.121513	0.420562	0.182342	1.182425	0.14563	0.386323	0.613678	0.85437	0.302306	0.557972	0.833581	1.19964	1.7922	3.30791	0.8650185	0.0214996	0.0402983	0.0423375	0.0182149	0.0442343	0.0112191	0.000185436	0.00617705	0.0216007	0.0588902	0.0112824	0.000803106	0.0328296	0.0370991	0.0153598	0.0369992	0.00287155	0.00114407	0.00138037	0.00201787	0.00727823	0.0486003	0.00284383	0.0804848	0.000258565	0.0561379	0.00549282	0.145082	0.0221619	0.0356732	0.0195766	0.0748184	0.0465536	0.0382199	0.0103745	0.1996169	2.395911	0.231018	0.422892	0.577108	0.768982
4572	-53.49113	-97.69478	44.20365	0.00921149	0.0177205	0.00385751	0.00242258	0.019578	0.0361785	0.00386406	0.00965237	0.00485051	0.00692079	0.0135907	0.00741899	0.00568342	0.0241763	0.00322073	0.00311462	0.00772533	0.00659059	0.000579829	0.00347732	0.00323626	0.0244292	0.00671671	0.0395308	0.00040836	0.0127409	0.0198025	0.0353131	0.022092	0.0144554	0.00245673	0.00858244	0.00289296	0.03449	0.00438327	0.335973	0.160346	0.255558	0.248124	1.800073	0.1974	0.409973	0.590027	0.8026	0.649811	0.810393	0.936515	1.06779	1.23397	1.53891	0.3116959	0.0218611	0.042055	0.0091548	0.00574937	0.0464633	0.0858603	0.00917033	0.0229074	0.0115114	0.0164247	0.032254	0.017607	0.0134881	0.0573763	0.00764356	0.00739175	0.0183341	0.015641	0.00137607	0.00825252	0.00768042	0.0579764	0.0159404	0.0938161	0.000969135	0.0302371	0.0469961	0.0838065	0.0524295	0.0343062	0.00583041	0.0203682	0.00686569	0.081853	0.0104026	0.4213648	0.3795184	0.0286994	0.281932	0.718068	0.971301
4608	-57.3035	-99.72441	42.42091	0.036614	0.00538384	0.000600039	0.000807263	0.0115671	0.0184551	0.00780691	0.0294441	0.00671859	0.0061255	0.00859354	0.00725302	0.0197105	0.0140199	0.00441412	0.0164722	0.030535	0.000739644	0.00467527	0.00257484	0.00636162	0.0176036	0.011621	0.0182751	0.00839809	0.0128776	0.0184922	0.0286288	0.0233074	0.00569707	0.013659	0.00345123	0.010697	0.0124409	0.0210849	0.122745	0.495449	0.247102	0.134704	4.489717	0.296369	0.444661	0.55534	0.70363	0.465802	0.68894	0.890257	1.12327	1.45151	2.14683	0.5524201	0.082259	0.0120956	0.00134808	0.00181364	0.0259872	0.0414622	0.0175395	0.0661508	0.0150944	0.0137619	0.0193067	0.016295	0.0442827	0.0314979	0.00991701	0.0370074	0.0686015	0.00166173	0.0105037	0.00578478	0.0142924	0.0395492	0.0261084	0.0410578	0.0188676	0.0289315	0.0415457	0.0643192	0.0523638	0.0127994	0.030687	0.00775372	0.0240326	0.0279504	0.0473706	0.445106	0.2242038	0.00621857	0.213585	0.786415	0.993781
4644	-59.42571	-104.8992	45.47354	0.0116325	0.0140625	0.00449429	0.0010913	0.0125883	0.0172237	0.0027601	0.00845671	0.00608805	0.0121013	0.0158908	0.0100809	0.00792766	0.0367096	0.0174286	0.0115164	0.012116	0.0623118	0.0147826	0.00198681	0.00329662	0.024926	0.0241869	0.0710179	0.0198568	0.0292691	0.0124861	0.0519739	0.0175672	0.00961035	0.0183246	0.00561729	0.0244257	0.0463586	0.0051549	0.214706	0.204401	0.432893	0.148001	0.306234	0.0167938	0.254926	0.745074	0.983206	0.893954	0.946796	0.983088	1.0172	1.05619	1.11863	0.08105651	0.0180259	0.0217915	0.00696441	0.00169109	0.019507	0.0266901	0.00427709	0.0131046	0.00943412	0.0187523	0.0246245	0.0156215	0.0122848	0.0568857	0.0270077	0.017846	0.0187751	0.0965592	0.0229074	0.00307879	0.00510849	0.0386257	0.0374804	0.11005	0.0307704	0.0453559	0.0193486	0.0805395	0.0272224	0.0148923	0.028396	0.00870463	0.0378505	0.0718379	0.0079881	0.6453222	0.7093901	0.0848204	0.347719	0.652281	0.91518
4680	-55.30457	-96.79534	41.49077	0.00615821	0.0312828	0.00258261	0.019886	0.00903422	0.000989939	0.00186237	0.00753052	0.00757481	0.0173117	0.00374233	0.0177782	0.00240676	0.0491701	0.000929399	0.00143455	0.015864	0.00576873	0.000296346	0.0463187	0.0511748	0.0681676	0.00213576	0.0877543	0.00553212	0.0110286	0.010637	0.0318093	0.0239071	0.00104043	0.0193021	0.00250313	0.0585922	0.00705259	0.05709	0.0623759	0.377565	0.220292	0.339768	2.334897	0.228069	0.421816	0.578184	0.771931	0.519897	0.726862	0.905265	1.10465	1.37578	1.92346	0.4729774	0.00898158	0.0456251	0.00376666	0.0290031	0.0131761	0.0014438	0.00271622	0.010983	0.0110477	0.0252486	0.00545809	0.0259291	0.00351019	0.0717132	0.0013555	0.00209225	0.0231371	0.00841353	0.000432213	0.0675545	0.074637	0.0994205	0.00311494	0.127987	0.00806844	0.0160849	0.0155137	0.0463929	0.0348679	0.00151744	0.0281516	0.00365075	0.0854551	0.010286	0.0832642	0.6856492	2.916826	0.252867	0.430581	0.569419	0.747134
4716	-58.51303	-103.477	44.964	0.00646615	0.065075	0.0195079	0.0219717	0.0598668	0.00127919	0.00449103	0.00256935	0.0254344	0.0619937	0.00729911	0.0120465	0.0139138	0.0467	0.00328238	0.00331364	0.00398259	0.00336032	0.00975235	0.0536009	0.0520507	0.122118	0.00386565	0.0488771	0.0174395	0.00325018	0.0359931	0.0334696	0.0340886	0.000891215	0.0237539	0.00643698	0.0292322	0.0058934	0.0743491	0.277718	0.252014	0.091286	0.378981	0.2324216	0.00708055	0.218399	0.781601	0.992919	0.397868	0.637957	0.869158	1.15054	1.5675	2.5134	0.6664057	0.00704668	0.0709175	0.0212593	0.0239444	0.0652417	0.00139404	0.00489424	0.00280003	0.0277179	0.0675596	0.00795443	0.0131281	0.015163	0.0508927	0.00357707	0.00361114	0.00434015	0.00366201	0.0106279	0.0584132	0.0567239	0.133082	0.00421271	0.0532654	0.0190052	0.00354198	0.0392245	0.0364745	0.0371491	0.000971229	0.0258865	0.0070149	0.0318567	0.00642251	0.0810242	0.9176157	0.1372812	0.000639947	0.150985	0.849015	0.99936
4752	-54.68268	-97.23724	42.55456	0.010568	0.00300421	0.00152734	0.020396	0.018843	0.0263352	0.00194835	0.00598741	0.0130912	0.00221925	0.00218984	0.00132565	0.000440636	0.0257926	0.00384678	0.00526936	0.00622998	0.000345925	0.00929672	0.0240478	0.00859334	0.00540155	0.0076827	0.00618078	0.00140443	0.0254664	0.0020137	0.0209533	0.00165071	3.63526e-05	0.00719066	0.00385011	0.019823	0.00678191	0.0390665	0.115726	0.52016	0.168115	0.195998	1.476718	0.173187	0.399603	0.600397	0.826813	0.307486	0.562615	0.835739	1.19655	1.77742	3.25218	0.8527343	0.0311924	0.0088672	0.00450807	0.0602006	0.0556168	0.0777306	0.00575071	0.0176724	0.03864	0.0065503	0.00646352	0.00391278	0.00130057	0.076129	0.0113541	0.015553	0.0183883	0.00102103	0.0274401	0.0709792	0.025364	0.0159431	0.0226762	0.0182431	0.0041453	0.0751664	0.00594362	0.0618455	0.0048722	0.000107298	0.0212239	0.0113639	0.0585093	0.0200174	0.115308	0.3388007	1.776695	0.19582	0.409327	0.590673	0.80418
4788	-47.95603	-90.59682	42.64079	0.000975533	0.00490036	0.0101998	0.00289677	0.00908224	0.0110735	0.0013668	0.00736704	0.0114487	0.00574361	0.00242292	0.00348823	0.00292209	0.0527427	0.0098536	0.010051	0.0104444	0.000388123	0.01118	0.0183398	0.00270056	0.00403076	0.00224636	0.00790493	0.00195047	0.00433049	0.000958412	0.0306704	0.00464852	5.58271e-05	0.0121347	0.00212215	0.00476963	0.0169998	0.033958	0.285593	0.133176	0.0893034	0.491927	1.629057	0.185261	0.404904	0.595096	0.814739	0.511641	0.72121	0.903063	1.10734	1.38656	1.9545	0.484552	0.00308354	0.0154894	0.0322401	0.00915632	0.0287078	0.0350019	0.00432028	0.0232863	0.036188	0.0181548	0.00765853	0.0110259	0.00923637	0.166713	0.031146	0.0317698	0.0330134	0.00122681	0.0353385	0.0579697	0.00853612	0.0127407	0.00710046	0.0249865	0.0061652	0.0136881	0.00302942	0.0969454	0.0146934	0.000176462	0.0383562	0.00670787	0.0150762	0.0537344	0.107337	0.3163681	1.942038	0.206509	0.413624	0.586375	0.793491
4824	-68.41032	-110.702	42.29171	0.0120826	0.0103039	0.00753126	0.0528054	0.00483441	0.00150444	0.0208127	0.00332233	0.00487221	0.0516693	0.0103571	0.00927103	0.0812284	0.0395918	0.0182344	0.00878207	0.0067951	0.0222075	0.00473337	0.0156352	0.00118242	0.00716252	0.0147989	0.0288897	0.0108738	0.0326301	0.0529656	0.00866947	0.0494885	0.0229614	0.0773804	0.0259856	0.0276268	0.00665238	0.00710049	0.235543	0.350789	0.323957	0.0897112	1.750762	0.194039	0.408594	0.591407	0.805961	0.540028	0.740455	0.910513	1.09828	1.35052	1.85176	0.4455079	0.0158784	0.013541	0.00989728	0.0693948	0.00635319	0.00197707	0.0273512	0.00436607	0.00640286	0.0679017	0.0136109	0.0121836	0.106747	0.05203	0.0239629	0.011541	0.00892984	0.0291843	0.0062204	0.0205471	0.00155389	0.0094127	0.0194481	0.0379657	0.0142899	0.0428812	0.0696052	0.0113931	0.0650359	0.0301749	0.10169	0.0341493	0.036306	0.0087423	0.00933118	0.7609425	2.323482	0.227507	0.42161	0.578391	0.772493
4860	-61.0208	-100.5611	39.54027	0.0324693	0.0103585	0.00675736	0.00939747	0.000477555	0.0056882	0.000121419	0.00779298	0.015845	0.0058629	0.0168371	0.00233713	0.0485634	0.0791444	0.0216931	0.00298829	0.0393133	0.00441579	0.00537876	0.0371113	0.000951382	0.0138888	0.0490896	0.0390561	0.0403134	0.034331	0.0208626	0.0734737	0.0200762	0.0582721	0.0319169	0.0137633	0.0133344	0.0644767	0.0263343	0.329172	0.0904166	0.141495	0.438917	4.81481	0.302821	0.446638	0.553363	0.697179	0.617103	0.790236	0.929185	1.07621	1.26544	1.62047	0.3490392	0.0380785	0.012148	0.00792472	0.0110209	0.000560054	0.00667086	0.000142395	0.00913925	0.0185823	0.00687574	0.0197458	0.00274087	0.056953	0.0928169	0.0254407	0.00350452	0.0461049	0.00517864	0.00630796	0.0435224	0.00111574	0.0162881	0.05757	0.0458032	0.0472777	0.0402618	0.0244667	0.0861665	0.0235444	0.0683388	0.0374307	0.016141	0.0156379	0.0756153	0.0308837	0.8526939	4.006763	0.285505	0.441273	0.558726	0.714495
4896	-55.65607	-101.0643	45.40823	0.0113047	0.00218651	0.0165877	0.00509527	0.00226523	0.00571177	0.00170344	0.00544533	0.00336033	0.0154247	0.00687622	0.00115811	0.00719423	0.0335557	0.00397928	0.0065196	0.0173612	0.00808212	0.00277308	0.0012537	0.00459646	0.0368233	0.000609516	0.0361313	0.0106743	0.0165278	0.0104182	0.0163869	0.00154753	0.0152378	0.006166	0.0081231	0.00976195	0.00757097	0.0465493	0.504465	0.21772	0.0571968	0.220618	0.2392644	0.00783729	0.222281	0.777719	0.992163	0.49258	0.707979	0.897861	1.11376	1.41247	2.03013	0.5120033	0.0293657	0.00567981	0.0430891	0.0132358	0.0058843	0.0148372	0.00442495	0.0141451	0.00872898	0.040068	0.017862	0.00300837	0.0186881	0.0871662	0.0103368	0.0169357	0.0450984	0.0209946	0.0072035	0.00325669	0.01194	0.0956543	0.00158331	0.0938565	0.0277281	0.0429334	0.0270629	0.0425674	0.00401994	0.0395826	0.0160171	0.021101	0.0253582	0.0196668	0.120919	0.3849626	0.1796439	0.00252479	0.184326	0.815674	0.997475
4932	-59.20832	-103.7915	44.58322	0.00612299	0.0155951	0.0233172	0.0204461	0.015271	0.00314394	0.00634238	0.0032897	0.00621515	0.039627	0.00889213	0.000285929	0.0267288	0.0364247	0.00657934	0.0071217	0.0111736	0.0300304	0.0300311	0.0144805	0.0147442	0.00217099	0.0132413	0.0228154	0.0408615	0.015856	0.0300024	0.00672884	0.00234442	0.0267733	0.0459283	0.0303739	0.00579988	0.00364981	0.0112494	0.606505	0.0497154	0.0510466	0.292733	1.532159	0.177732	0.401631	0.59837	0.822267	0.931066	0.965766	0.989191	1.01093	1.03545	1.07404	0.0516453	0.0104907	0.0267196	0.0399501	0.035031	0.0261643	0.00538661	0.0108666	0.00563634	0.0106486	0.0678941	0.0152352	0.000489891	0.0457952	0.0624075	0.0112726	0.0122018	0.019144	0.0514521	0.0514533	0.0248099	0.0252616	0.00371963	0.0226868	0.0390904	0.0700092	0.0271665	0.051404	0.0115287	0.00401678	0.0458716	0.0786904	0.0520405	0.00993712	0.00625334	0.019274	0.5836584	0.4923193	0.0484891	0.31187	0.68813	0.951511
4968	-55.37752	-92.89123	37.51371	0.00867266	0.0559	0.0105547	0.00874445	0.0514311	0.0153129	0.010323	0.0229883	0.00505337	0.00952946	0.0220285	0.0180976	0.0163238	0.0237446	0.00395156	0.0112245	0.000708815	0.0174208	7.28856e-05	0.000887471	0.00135612	0.00891921	0.00351682	0.0393624	0.0254268	0.00731322	0.0235281	0.0373545	0.00642596	0.0272394	0.0105611	0.0815377	0.0110491	0.037838	0.013357	0.472732	0.274633	0.182769	0.0698653	9.090778	0.35391	0.461523	0.538477	0.64609	0.39803	0.638084	0.869212	1.15047	1.56719	2.51237	0.6661107	0.0133888	0.086298	0.0162943	0.0134996	0.0793989	0.0236399	0.0159366	0.0354892	0.00780135	0.0147115	0.0340074	0.0279389	0.0252005	0.0366567	0.00610038	0.0173283	0.00109426	0.026894	0.00011252	0.00137007	0.00209357	0.0137694	0.00542923	0.0607673	0.0392536	0.0112901	0.0363225	0.0576676	0.00992035	0.0420519	0.0163042	0.125877	0.0170576	0.058414	0.0206204	0.6477561	4.721153	0.301025	0.44609	0.55391	0.698975
5004	-63.14042	-101.8267	38.68631	0.0258708	0.0526113	0.0445673	0.0140593	0.0205375	0.00710778	0.0204139	0.00443083	0.0041536	0.00140671	0.00545928	0.00113126	0.00469131	0.0432336	0.0271541	0.0159035	0.00611672	0.0299329	7.48032e-05	0.0169768	0.0155747	0.00667532	0.0379942	0.00454092	0.00523713	0.0193883	0.0550309	0.0329819	0.00348022	0.00189354	0.0272258	0.0483641	0.0421835	0.0126216	0.0683489	0.103754	0.0719377	0.735074	0.0892345	16.19591	0.38958	0.471307	0.528693	0.61042	0.592847	0.774932	0.923533	1.0828	1.29044	1.68678	0.3780338	0.0355674	0.0723304	0.0612715	0.0193288	0.0282351	0.00977183	0.0280653	0.00609154	0.00571041	0.00193396	0.00750546	0.00155527	0.00644965	0.059438	0.0373316	0.0218643	0.00840932	0.0411519	0.00010284	0.0233398	0.0214122	0.00917728	0.0522347	0.00624289	0.00720004	0.0266553	0.0756569	0.0453437	0.00478464	0.00260325	0.0374302	0.0664914	0.0579942	0.0173522	0.0939666	0.7273742	0.877004	0.10919	0.365255	0.634745	0.89081
5040	-54.41692	-99.03662	44.61971	0.00354877	0.0250609	0.00678415	0.0074883	0.0348847	0.00913178	0.00904008	0.019923	0.0379167	0.0134328	0.0247025	0.0344196	0.023641	0.0506398	0.0186185	0.0193476	0.00727242	0.0158451	0.00662014	0.0207983	0.0216769	0.0142292	0.0561548	0.00638092	0.00967812	0.00495669	0.00465253	0.0278049	0.0410985	0.00417594	0.00185007	0.00629541	0.0284799	0.00819301	0.00779402	0.300819	0.160989	0.218686	0.319506	0.5766616	0.0631449	0.328292	0.671708	0.936855	0.763368	0.876615	0.959749	1.04194	1.14075	1.30998	0.1952396	0.00561037	0.0396196	0.0107253	0.0118385	0.0551505	0.0144368	0.0142918	0.031497	0.0599439	0.0212363	0.0390531	0.0544151	0.0373749	0.0800583	0.0294347	0.0305874	0.0114972	0.0250501	0.010466	0.0328807	0.0342698	0.0224955	0.0887771	0.0100878	0.0153005	0.00783621	0.00735534	0.0439578	0.0649741	0.00660188	0.00292485	0.00995264	0.0450248	0.0129526	0.0123218	0.6325372	1.215778	0.14908	0.388088	0.611911	0.850921
5076	-55.3761	-98.68266	43.30656	0.00290284	0.0248611	0.0168166	0.00775168	0.0124436	0.00353616	0.000703654	0.00320411	0.0102637	0.0254151	0.00869183	0.00753603	0.00888416	0.0353076	0.0123815	0.00717643	0.00391597	0.00168041	0.0115311	0.0462669	0.0389337	0.0013281	0.00795891	0.0110605	0.00716938	0.0129365	0.0144043	0.0297353	0.00219456	0.00523583	0.00349863	0.00900314	0.0348285	0.0166838	0.0133528	0.166236	0.425574	0.335745	0.0724441	0.6549675	0.0761755	0.34051	0.65949	0.923824	0.754723	0.871759	0.958087	1.04375	1.14711	1.32499	0.203475	0.00631609	0.0540936	0.0365902	0.0168663	0.0270752	0.00769408	0.00153103	0.0069716	0.0223322	0.055299	0.018912	0.0163971	0.0193304	0.0768233	0.02694	0.0156147	0.0085205	0.0036563	0.0250896	0.100669	0.0847131	0.00288972	0.0173172	0.0240659	0.0155994	0.0281476	0.0313414	0.0646989	0.00477499	0.0113923	0.00761243	0.0195893	0.075781	0.0363011	0.0290535	0.4595945	2.871955	0.251188	0.430007	0.569993	0.748812
5112	-58.39647	-100.657	42.26052	0.00371192	0.0279171	0.0340304	0.00771233	0.0139944	0.0157696	0.000865257	0.00413553	0.00334163	0.0114606	0.00409367	0.00365891	0.00829468	0.0407532	0.0147807	0.0101389	0.0066633	0.0120935	0.017623	0.00397534	0.0133219	0.00035416	0.00492112	0.0147032	0.0167395	0.0409629	0.00635413	0.0300606	0.0243283	0.00402542	0.0302475	0.00756063	0.00123977	0.00189874	0.0113146	0.0791538	0.365585	0.505921	0.049341	1.552816	0.17938	0.402356	0.597644	0.820619	0.359856	0.607467	0.855979	1.16825	1.64618	2.77889	0.7390144	0.00819324	0.0616209	0.0751147	0.0170233	0.0308895	0.0348079	0.00190986	0.00912826	0.0073759	0.0252968	0.00903588	0.00807623	0.0183087	0.0899536	0.0326251	0.0223795	0.0147077	0.0266938	0.0388989	0.00877468	0.0294052	0.000781731	0.0108623	0.032454	0.0369488	0.0904164	0.0140253	0.0663521	0.0536994	0.00888521	0.0667647	0.0166884	0.00273652	0.00419104	0.0249744	0.4530467	2.321121	0.22739	0.421566	0.578433	0.77261
5148	-54.6841	-98.00239	43.31828	0.00333718	0.00228984	0.00473343	0.00561922	0.00784551	0.00699246	0.00055508	0.000632089	0.00057288	0.00248116	0.00326463	0.000391839	0.00382176	0.0120031	0.0053021	0.000758081	0.00255968	0.00486846	0.00708688	0.0083639	0.0238077	0.00527122	0.00781649	0.00781472	0.00986789	0.0145758	0.00447613	0.0143812	0.00471393	0.00689124	0.00351866	0.00205908	0.000695723	0.000317632	0.0143711	0.0956775	0.125619	0.696458	0.082246	0.374135	0.0277812	0.280192	0.719808	0.972219	0.165222	0.415576	0.760372	1.31515	2.4063	6.05245	1.301859	0.0163541	0.0112215	0.0231965	0.0275374	0.0384475	0.0342671	0.00272021	0.0030976	0.00280744	0.0121591	0.0159986	0.00192024	0.0187288	0.0588218	0.0259833	0.00371503	0.0125439	0.0238583	0.0347298	0.0409879	0.116671	0.025832	0.0383053	0.0382966	0.0483583	0.0714295	0.0219356	0.0704763	0.0231009	0.0337711	0.0172435	0.0100907	0.00340944	0.00155658	0.0704266	0.2040577	1.338021	0.160972	0.393938	0.606062	0.839028
5184	-52.59587	-95.91413	43.31826	0.0298436	0.0114972	0.0168903	0.0282307	0.0130413	0.00651949	0.00174395	0.0342657	0.00875046	0.0345902	0.00320351	0.00113593	0.0216635	0.0356639	0.00926814	0.0175133	0.000129483	0.00474499	0.0216063	0.00915169	0.00680586	0.00196013	0.00189741	0.00219232	0.00431199	0.0214409	0.00320995	0.0474524	0.016773	0.0195385	0.00815603	0.0106705	0.0163058	0.00649468	0.0287733	0.0794608	0.353527	0.388803	0.178209	2.623744	0.241251	0.426553	0.573446	0.758749	0.522093	0.728358	0.905845	1.10394	1.37295	1.91537	0.46993	0.0590453	0.0227471	0.0334172	0.0558541	0.0258021	0.0128987	0.00345038	0.0677942	0.0173127	0.0684363	0.00633811	0.00224742	0.042861	0.0705605	0.0183369	0.0346499	0.00025618	0.00938791	0.0427479	0.0181065	0.0134653	0.00387809	0.00375401	0.00433748	0.00853121	0.0424206	0.00635086	0.093884	0.0331851	0.0386567	0.0161366	0.0211115	0.0322609	0.0128496	0.0569276	0.5054365	0.5420488	0.057192	0.322029	0.677971	0.942808
5220	-57.34066	-97.77724	40.43659	0.000774324	0.00701671	0.0044412	0.011454	0.00965459	0.000145064	0.00241899	0.0061784	0.0113972	0.00554695	0.00454015	0.000755706	0.0129607	0.00899796	0.00723403	0.00244707	0.00380089	0.0111504	0.0113911	0.00301973	0.0381308	0.000894691	0.0211908	0.00246345	0.00155283	0.00142054	0.00254289	0.0185392	0.00935809	0.00117488	0.000726807	0.00925159	0.00209832	0.0151875	0.00755665	0.375013	0.0366557	0.0607183	0.527613	3.779661	0.279761	0.439451	0.560549	0.720238	0.247944	0.506552	0.808813	1.23638	1.97413	4.03317	1.008358	0.00300809	0.0272585	0.0172531	0.0444963	0.0375061	0.000563543	0.00939726	0.0240018	0.0442759	0.0215487	0.0176375	0.00293576	0.0503496	0.0349552	0.0281027	0.00950637	0.0147657	0.0433168	0.0442521	0.011731	0.14813	0.00347569	0.0823218	0.00956997	0.00603244	0.00551852	0.00987858	0.0720208	0.0363542	0.00456418	0.00282349	0.0359405	0.00815155	0.0590002	0.029356	0.2574141	2.208303	0.221635	0.419433	0.580568	0.778364
